stimulus_id,base_id,source_id,source_sha256,source_license,combination_id,compact_id,content,outline,shading,material,polarity,design_tag,is_conflict,face_cues,vase_cues,figure_region,figure_color,background_color,third_color,shade_color,content_face_accent_side,shadow_dx,shadow_dy,shadow_pair_mirrored,shadow_seed,seed,config_version,png_path,svg_path,file_sha256,svg_sha256,mean_luminance,rms_contrast,edge_energy,center_area_ratio,path_length,convexity_proxy,params_json
wm-bysa-classic__cf-of-sn-ma-pwg,wm-bysa-classic,wm-bysa-classic,BB34384AC53365954798F19FB94DE3DA1913138B3177DAE5077C623FA1FEE610,CC-BY-SA-3.0,content-face__outline-face__shading-none__material-ambiguous__polarity-outer-white_center-gray,cf-of-sn-ma-pwg,face,face,none,ambiguous,outer-white_center-gray,face,False,content|outline,,face,white,gray,black,,right,0.0,0.0,False,13605566818701928122,78108,v1,png/wm-bysa-classic__cf-of-sn-ma-pwg.png,svg/wm-bysa-classic__cf-of-sn-ma-pwg.svg,b121d90c2d5edc72fa0cb9243fb7f1a05fc06a6d3c83d59d5a931bfd4de361cd,15bb54a20421dec9cc69751a4c7e3cd68577b475bc00bbcf8c019df0505021a3,0.5102847155402688,0.6087140600235462,0.0007024762419019417,0.2798126716486525,2.0172240345292005,0.5784606810366129,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""gray"",""content_face_accent_side"":""right"",""figure_color"":""white"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":13605566818701928122,""third_color"":""black""}}"
wm-bysa-classic__cf-of-sn-mv-pbg,wm-bysa-classic,wm-bysa-classic,BB34384AC53365954798F19FB94DE3DA1913138B3177DAE5077C623FA1FEE610,CC-BY-SA-3.0,content-face__outline-face__shading-none__material-vase__polarity-outer-black_center-gray,cf-of-sn-mv-pbg,face,face,none,vase,outer-black_center-gray,conflict,True,content|outline,material,face,black,gray,white,,right,0.0,0.0,False,447765009588816075,78108,v1,png/wm-bysa-classic__cf-of-sn-mv-pbg.png,svg/wm-bysa-classic__cf-of-sn-mv-pbg.svg,83d96f468cce56c4909e9b4efd2d0905e175ac96f82c793f6ccd6ac1220c7d38,9801b5bf706dfbdd799510d3e40a3c5308a8f2e40e07a828d97d4b02b6797f39,0.5407718845442231,0.6055056997235972,0.0026065831314808427,0.2798126716486525,2.0172240345292005,0.5784606810366129,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""gray"",""content_face_accent_side"":""right"",""figure_color"":""black"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":447765009588816075,""third_color"":""white""}}"
wm-bysa-classic__cf-of-sn-mv-pbw,wm-bysa-classic,wm-bysa-classic,BB34384AC53365954798F19FB94DE3DA1913138B3177DAE5077C623FA1FEE610,CC-BY-SA-3.0,content-face__outline-face__shading-none__material-vase__polarity-outer-black_center-white,cf-of-sn-mv-pbw,face,face,none,vase,outer-black_center-white,conflict,True,content|outline,material,face,black,white,gray,,right,0.0,0.0,False,3535935009754538689,78108,v1,png/wm-bysa-classic__cf-of-sn-mv-pbw.png,svg/wm-bysa-classic__cf-of-sn-mv-pbw.svg,49dc470160de0f8a475b031d882d682f5e3b8f3678b0df0f6858db708a25a61a,00d0695151161ef0d7ae202588a1fb894fb837cbbf91aeb7e2e6a35acab88615,0.5319870630900065,0.5945460005803092,0.001981987809786671,0.2798126716486525,2.0172240345292005,0.5784606810366129,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""white"",""content_face_accent_side"":""right"",""figure_color"":""black"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":3535935009754538689,""third_color"":""gray""}}"
wm-bysa-classic__cf-of-sn-mv-pgb,wm-bysa-classic,wm-bysa-classic,BB34384AC53365954798F19FB94DE3DA1913138B3177DAE5077C623FA1FEE610,CC-BY-SA-3.0,content-face__outline-face__shading-none__material-vase__polarity-outer-gray_center-black,cf-of-sn-mv-pgb,face,face,none,vase,outer-gray_center-black,conflict,True,content|outline,material,face,gray,black,white,,right,0.0,0.0,False,9463344331673581585,78108,v1,png/wm-bysa-classic__cf-of-sn-mv-pgb.png,svg/wm-bysa-classic__cf-of-sn-mv-pgb.svg,197982b790fe2494dd780cd17445a0f42fdc89f906fac19a0e4180180712e841,38e9ac3b8498140a9ebe0df6bca949dccc51c3334392a09a82abf09cf587d590,0.49975336112228097,0.6001237875405041,0.0023802571492917792,0.2798126716486525,2.0172240345292005,0.5784606810366129,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":""right"",""figure_color"":""gray"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":9463344331673581585,""third_color"":""white""}}"
wm-bysa-classic__cf-of-sn-mv-pgw,wm-bysa-classic,wm-bysa-classic,BB34384AC53365954798F19FB94DE3DA1913138B3177DAE5077C623FA1FEE610,CC-BY-SA-3.0,content-face__outline-face__shading-none__material-vase__polarity-outer-gray_center-white,cf-of-sn-mv-pgw,face,face,none,vase,outer-gray_center-white,conflict,True,content|outline,material,face,gray,white,black,,right,0.0,0.0,False,8700010719743470918,78108,v1,png/wm-bysa-classic__cf-of-sn-mv-pgw.png,svg/wm-bysa-classic__cf-of-sn-mv-pgw.svg,60039f1d38768a52e02c34113a2e885c44ab7afad626ae23813316c1ee9ad5f2,273fcd60633298208ab3aac900c57789ac66086d8bf9b3c64694828147ebea7b,0.5320611168356504,0.5946175859342601,0.0019657276782291603,0.2798126716486525,2.0172240345292005,0.5784606810366129,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""white"",""content_face_accent_side"":""right"",""figure_color"":""gray"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":8700010719743470918,""third_color"":""black""}}"
wm-bysa-classic__cf-of-sn-mv-pwb,wm-bysa-classic,wm-bysa-classic,BB34384AC53365954798F19FB94DE3DA1913138B3177DAE5077C623FA1FEE610,CC-BY-SA-3.0,content-face__outline-face__shading-none__material-vase__polarity-outer-white_center-black,cf-of-sn-mv-pwb,face,face,none,vase,outer-white_center-black,conflict,True,content|outline,material,face,white,black,gray,,right,0.0,0.0,False,6098104010359016477,78108,v1,png/wm-bysa-classic__cf-of-sn-mv-pwb.png,svg/wm-bysa-classic__cf-of-sn-mv-pwb.svg,7f4099aae65758a0e895e175e3c5198fffae26688edc0534660b691b952cc84a,0ffd3ceff6a289a9ffad0fe374fe643d5b7fc64f7d29ca8c29c31bb863811baa,0.4998190636728325,0.5999364238799246,0.0023847007491901943,0.2798126716486525,2.0172240345292005,0.5784606810366129,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":""right"",""figure_color"":""white"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":6098104010359016477,""third_color"":""gray""}}"
wm-bysa-classic__cf-of-sn-mv-pwg,wm-bysa-classic,wm-bysa-classic,BB34384AC53365954798F19FB94DE3DA1913138B3177DAE5077C623FA1FEE610,CC-BY-SA-3.0,content-face__outline-face__shading-none__material-vase__polarity-outer-white_center-gray,cf-of-sn-mv-pwg,face,face,none,vase,outer-white_center-gray,conflict,True,content|outline,material,face,white,gray,black,,right,0.0,0.0,False,2505594291488828417,78108,v1,png/wm-bysa-classic__cf-of-sn-mv-pwg.png,svg/wm-bysa-classic__cf-of-sn-mv-pwg.svg,8ac4f97465bafeb8450c5515393fda274bb7726d9c8e039036f863fe7eeadd4d,a3202554898ef64fc05ce7c7e6c5535edaf6698b2766a3b4e8eab6215a6b7666,0.5409120447495405,0.6054290383725369,0.00230718482560424,0.2798126716486525,2.0172240345292005,0.5784606810366129,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""gray"",""content_face_accent_side"":""right"",""figure_color"":""white"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":2505594291488828417,""third_color"":""black""}}"
wm-bysa-classic__ca-oa-sn-ma-pbg,wm-bysa-classic,wm-bysa-classic,BB34384AC53365954798F19FB94DE3DA1913138B3177DAE5077C623FA1FEE610,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-none__material-ambiguous__polarity-outer-black_center-gray,ca-oa-sn-ma-pbg,ambiguous,ambiguous,none,ambiguous,outer-black_center-gray,ambiguous,False,,,vase,gray,black,white,,,0.0,0.0,False,6818834040762494596,78108,v1,png/wm-bysa-classic__ca-oa-sn-ma-pbg.png,svg/wm-bysa-classic__ca-oa-sn-ma-pbg.svg,3de3fe8cb864fe27fc6309f50377583bdc8ac722f766a9d649c09bcf0e8de457,2813b6de9624c32705fd39ae857a8e44642eadee3640bac1c5b1d0f17f42ab11,0.2136952269311045,0.8968254159769177,0.0007169469541237806,0.2798126716486525,2.0172240345292005,0.5784606810366129,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":"""",""figure_color"":""gray"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":6818834040762494596,""third_color"":""white""}}"
wm-bysa-classic__ca-oa-sn-ma-pbw,wm-bysa-classic,wm-bysa-classic,BB34384AC53365954798F19FB94DE3DA1913138B3177DAE5077C623FA1FEE610,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-none__material-ambiguous__polarity-outer-black_center-white,ca-oa-sn-ma-pbw,ambiguous,ambiguous,none,ambiguous,outer-black_center-white,ambiguous,False,,,vase,white,black,gray,,,0.0,0.0,False,3443368559392061245,78108,v1,png/wm-bysa-classic__ca-oa-sn-ma-pbw.png,svg/wm-bysa-classic__ca-oa-sn-ma-pbw.svg,4024cb30eb20c124adda25c7089f03c1f4aa2b5e9428a6c03c434af9d934a8f6,dfdc9156ddde48a58572b0694336ceedeee9c249389b48e005968742691dc10b,0.32229595558316104,1.134703175780475,0.0013681046709984094,0.2798126716486525,2.0172240345292005,0.5784606810366129,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":"""",""figure_color"":""white"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":3443368559392061245,""third_color"":""gray""}}"
wm-bysa-classic__ca-oa-sn-ma-pgb,wm-bysa-classic,wm-bysa-classic,BB34384AC53365954798F19FB94DE3DA1913138B3177DAE5077C623FA1FEE610,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-none__material-ambiguous__polarity-outer-gray_center-black,ca-oa-sn-ma-pgb,ambiguous,ambiguous,none,ambiguous,outer-gray_center-black,ambiguous,False,,,vase,black,gray,white,,,0.0,0.0,False,3461760648339428026,78108,v1,png/wm-bysa-classic__ca-oa-sn-ma-pgb.png,svg/wm-bysa-classic__ca-oa-sn-ma-pgb.svg,23c4479a885fd35e3a3944f4634594ee7135ca847fc80b833e6d5b5f0a0c9023,2243dbcee1e0d396312ba4f3bb3518000131064092082311a800528ad02455d0,0.40199537464216645,0.47673749155113865,0.000716935723458494,0.2798126716486525,2.0172240345292005,0.5784606810366129,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""gray"",""content_face_accent_side"":"""",""figure_color"":""black"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":3461760648339428026,""third_color"":""white""}}"
wm-bysa-classic__ca-oa-sn-ma-pgw,wm-bysa-classic,wm-bysa-classic,BB34384AC53365954798F19FB94DE3DA1913138B3177DAE5077C623FA1FEE610,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-none__material-ambiguous__polarity-outer-gray_center-white,ca-oa-sn-ma-pgw,ambiguous,ambiguous,none,ambiguous,outer-gray_center-white,ambiguous,False,,,vase,white,gray,black,,,0.0,0.0,False,14512298350410955873,78108,v1,png/wm-bysa-classic__ca-oa-sn-ma-pgw.png,svg/wm-bysa-classic__ca-oa-sn-ma-pgw.svg,14605232facadc90d6ccf362fbc71061bbe683393d800553f5627b7e7465517a,73461ce1b0ff02b754adfbc31ab47580f6f8de6b6cbe9f0b82ddcb70069b87e6,0.6301707660450656,0.27621606102198343,0.0006511652039848197,0.2798126716486525,2.0172240345292005,0.5784606810366129,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""gray"",""content_face_accent_side"":"""",""figure_color"":""white"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":14512298350410955873,""third_color"":""black""}}"
wm-bysa-classic__ca-oa-sn-ma-pwb,wm-bysa-classic,wm-bysa-classic,BB34384AC53365954798F19FB94DE3DA1913138B3177DAE5077C623FA1FEE610,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-none__material-ambiguous__polarity-outer-white_center-black,ca-oa-sn-ma-pwb,ambiguous,ambiguous,none,ambiguous,outer-white_center-black,ambiguous,False,,,vase,black,white,gray,,,0.0,0.0,False,18214685236573731294,78108,v1,png/wm-bysa-classic__ca-oa-sn-ma-pwb.png,svg/wm-bysa-classic__ca-oa-sn-ma-pwb.svg,4d423c4415dc957e461a24160a50177f08d8ec06d7782f639fae1bcbf1eb466b,8cf0e2657cd2ed4b6c3c755d4941c43d0fcb0f5a1046f92044fc1bdc04f013de,0.6816256130442901,0.536526558484317,0.0013681046709984092,0.2798126716486525,2.0172240345292005,0.5784606810366129,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""white"",""content_face_accent_side"":"""",""figure_color"":""black"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":18214685236573731294,""third_color"":""gray""}}"
wm-bysa-classic__ca-oa-sn-ma-pwg,wm-bysa-classic,wm-bysa-classic,BB34384AC53365954798F19FB94DE3DA1913138B3177DAE5077C623FA1FEE610,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-none__material-ambiguous__polarity-outer-white_center-gray,ca-oa-sn-ma-pwg,ambiguous,ambiguous,none,ambiguous,outer-white_center-gray,ambiguous,False,,,vase,gray,white,black,,,0.0,0.0,False,4409447630990070549,78108,v1,png/wm-bysa-classic__ca-oa-sn-ma-pwg.png,svg/wm-bysa-classic__ca-oa-sn-ma-pwg.svg,67618f0d139ad66482da4de49ba7dc804224f3bc370b2490b2a790cfc4284a60,55241be49170a1914e3c728669c80d7d04b3ac326aa5d6b6cedc0d8c6364048c,0.8011960384892485,0.21725609290353418,0.0006511689475399152,0.2798126716486525,2.0172240345292005,0.5784606810366129,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""white"",""content_face_accent_side"":"""",""figure_color"":""gray"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":4409447630990070549,""third_color"":""black""}}"
wm-bysa-classic__ca-oa-sn-mv-pbg,wm-bysa-classic,wm-bysa-classic,BB34384AC53365954798F19FB94DE3DA1913138B3177DAE5077C623FA1FEE610,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-none__material-vase__polarity-outer-black_center-gray,ca-oa-sn-mv-pbg,ambiguous,ambiguous,none,vase,outer-black_center-gray,vase,False,,material,vase,gray,black,white,,,0.0,0.0,False,14663839517095605556,78108,v1,png/wm-bysa-classic__ca-oa-sn-mv-pbg.png,svg/wm-bysa-classic__ca-oa-sn-mv-pbg.svg,05a21d0a2f8f032033c6239923c3f0c8b6ba65c2515b6946b47bf6aed2ae36b1,a899611f83f9155e4bd46834674ced0b80995dd728c3002eb9351f4658baef23,0.24463625141218598,1.0481381665142597,0.00240129218537366,0.2798126716486525,2.0172240345292005,0.5784606810366129,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":"""",""figure_color"":""gray"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":14663839517095605556,""third_color"":""white""}}"
wm-bysa-classic__ca-oa-sn-mv-pbw,wm-bysa-classic,wm-bysa-classic,BB34384AC53365954798F19FB94DE3DA1913138B3177DAE5077C623FA1FEE610,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-none__material-vase__polarity-outer-black_center-white,ca-oa-sn-mv-pbw,ambiguous,ambiguous,none,vase,outer-black_center-white,vase,False,,material,vase,white,black,gray,,,0.0,0.0,False,14434147589137637502,78108,v1,png/wm-bysa-classic__ca-oa-sn-mv-pbw.png,svg/wm-bysa-classic__ca-oa-sn-mv-pbw.svg,1aa41871e3e19b5147f6e454bca35b6cd2d1e45f2167f36e4dfd5fa4072b9c9d,d7832931e7346adef435b8ad8d3fdd327c6b3b9270f16338a93547e36288e522,0.29409434748630897,1.1058709160729285,0.0021937607215417937,0.2798126716486525,2.0172240345292005,0.5784606810366129,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":"""",""figure_color"":""white"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":14434147589137637502,""third_color"":""gray""}}"
wm-bysa-classic__ca-oa-sn-mv-pgb,wm-bysa-classic,wm-bysa-classic,BB34384AC53365954798F19FB94DE3DA1913138B3177DAE5077C623FA1FEE610,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-none__material-vase__polarity-outer-gray_center-black,ca-oa-sn-mv-pgb,ambiguous,ambiguous,none,vase,outer-gray_center-black,vase,False,,material,vase,black,gray,white,,,0.0,0.0,False,11738107929413992964,78108,v1,png/wm-bysa-classic__ca-oa-sn-mv-pgb.png,svg/wm-bysa-classic__ca-oa-sn-mv-pgb.svg,a28aeb913d806f63c63c784cbdf115b1e3994df09e3a0b12bd40509c93b0e13a,7ee7e4d676459d57a67bd5e106daa543727bea5eaabbd5c5fc3ff131872fe979,0.4469906676049326,0.2807504328376125,0.0018763072494393652,0.2798126716486525,2.0172240345292005,0.5784606810366129,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""gray"",""content_face_accent_side"":"""",""figure_color"":""black"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":11738107929413992964,""third_color"":""white""}}"
wm-bysa-classic__ca-oa-sn-mv-pgw,wm-bysa-classic,wm-bysa-classic,BB34384AC53365954798F19FB94DE3DA1913138B3177DAE5077C623FA1FEE610,CC-BY-SA-3.0,content-ambiguous__outline-ambiguous__shading-none__material-vase__polarity-outer-gray_center-white,ca-oa-sn-mv-pgw,ambiguous,ambiguous,none,vase,outer-gray_center-white,vase,False,,material,vase,white,gray,black,,,0.0,0.0,False,12543064361775232031,78108,v1,png/wm-bysa-classic__ca-oa-sn-mv-pgw.png,svg/wm-bysa-classic__ca-oa-sn-mv-pgw.svg,22a573bc87015929ab3dd5b1237c632d287e1cda8b122878619d959d621bb425,ea72740d0b16f2ac5d7b78b234bef1d7df5d1b50b29b46205d420e2392293b8a,0.6016693825815238,0.2341815011275697,0.001506017240718379,0.2798126716486525,2.0172240345292005,0.5784606810366129,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""gray"",""content_face_accent_side"":"""",""figure_color"":""white"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":12543064361775232031,""third_color"":""black""}}"
